,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,PrimeAssurance,ProduitAssurance
4481,197083,40-64,male,minority,0-9y,high school,middle class,0.496348566024565,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4482,498176,40-64,female,majority,0-9y,high school,upper class,0.5674248512153593,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4483,645105,65+,male,majority,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4484,188850,40-64,female,majority,20-29y,none,middle class,0.5104519008425812,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,0,0,0.0,1000,Assurance responsabilité civile
4485,868965,40-64,male,majority,20-29y,high school,upper class,0.6259845554110721,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,4,0.0,3000,Assurance tous risques
4486,85611,16-25,female,majority,0-9y,none,poverty,0.2742965947555988,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4487,799734,26-39,male,majority,0-9y,university,upper class,0.3995197370775148,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4488,537020,65+,female,majority,20-29y,university,upper class,0.6131027456976457,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,2,0,1,0.0,3000,Assurance tous risques
4489,80785,26-39,female,majority,10-19y,university,middle class,0.5270502779694257,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4490,812307,40-64,female,majority,20-29y,none,middle class,,1.0,before 2015,0.0,1.0,10238,,sedan,4,0,0,0.0,1500,Assurance responsabilité civile
4491,195369,16-25,male,majority,0-9y,high school,working class,0.3052779796034817,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4492,986735,65+,male,minority,0-9y,none,middle class,0.388318726016919,0.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4493,760083,65+,female,majority,30y+,university,upper class,0.7317510997528144,0.0,before 2015,0.0,1.0,10238,11000.0,sports car,3,1,3,0.0,2000,Assurance standard
4494,905839,65+,female,minority,20-29y,university,upper class,0.7619142282454627,1.0,after 2015,1.0,1.0,32765,4000.0,sedan,3,0,2,0.0,3000,Assurance tous risques
4495,659258,65+,female,majority,20-29y,high school,upper class,0.5643945162909217,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,1,1,0.0,3000,Assurance tous risques
4496,775896,26-39,female,majority,10-19y,high school,middle class,0.5136794013139744,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4497,268472,26-39,male,majority,10-19y,high school,working class,0.5301561613693467,0.0,before 2015,1.0,1.0,10238,,sedan,2,0,2,0.0,3000,Assurance tous risques
4498,470492,65+,female,majority,30y+,high school,upper class,,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,5,0,4,0.0,2000,Assurance standard
4499,504453,40-64,male,majority,20-29y,high school,working class,0.4127218308928998,0.0,after 2015,1.0,1.0,32765,10000.0,sedan,5,0,2,0.0,3000,Assurance tous risques
4500,789219,16-25,male,majority,0-9y,none,poverty,0.3535914355308349,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4501,1126,40-64,male,majority,20-29y,university,upper class,0.4942586346498898,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,5,0,1,0.0,2000,Assurance standard
4502,364765,40-64,male,majority,0-9y,university,upper class,0.700903983018759,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4503,759523,65+,male,majority,30y+,high school,upper class,0.6357864862470928,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,4,0.0,3000,Assurance tous risques
4504,3141,26-39,female,majority,0-9y,none,working class,0.5081461701497614,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4505,182844,40-64,male,majority,0-9y,university,upper class,0.5360413995455892,1.0,before 2015,0.0,1.0,32765,7000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4506,416575,26-39,male,majority,10-19y,high school,middle class,0.4410815998953904,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,5,0.0,3000,Assurance tous risques
4507,891508,40-64,female,majority,20-29y,university,upper class,0.6996415652113668,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,2,0,4,0.0,3000,Assurance tous risques
4508,443325,26-39,male,majority,10-19y,high school,poverty,0.33880370646870445,0.0,before 2015,1.0,0.0,10238,11000.0,sedan,1,0,2,1.0,3000,Assurance tous risques
4509,436675,40-64,male,majority,20-29y,high school,upper class,0.5650031106332037,1.0,after 2015,1.0,0.0,32765,10000.0,sedan,6,3,1,0.0,3000,Assurance tous risques
4510,915389,26-39,female,majority,10-19y,none,poverty,0.41335900986520535,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4511,176249,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,32765,10000.0,sports car,4,0,2,0.0,3000,Assurance tous risques
4512,341794,26-39,female,majority,10-19y,high school,upper class,0.7959581827339991,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0,1000,Assurance responsabilité civile
4513,3114,65+,female,majority,30y+,university,upper class,0.7757473661757602,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
4514,915288,65+,female,majority,10-19y,university,upper class,0.8230096283587163,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0,2000,Assurance standard
4515,546758,26-39,female,majority,10-19y,high school,working class,0.4201928308169212,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4516,452090,16-25,female,majority,0-9y,none,poverty,0.3599244986413249,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4517,928361,16-25,male,majority,0-9y,high school,poverty,0.3798713560182286,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4518,997578,40-64,female,majority,20-29y,high school,upper class,0.5646372244446138,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,3,0.0,3000,Assurance tous risques
4519,940414,26-39,male,majority,10-19y,none,poverty,0.267850926228347,1.0,after 2015,0.0,1.0,10238,11000.0,sports car,2,0,1,0.0,2000,Assurance standard
4520,902883,16-25,male,majority,0-9y,university,upper class,0.6154318618450819,1.0,before 2015,0.0,0.0,92101,14000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4521,156980,40-64,female,majority,20-29y,university,upper class,0.6894583760122324,1.0,after 2015,1.0,1.0,10238,10000.0,sports car,2,0,0,0.0,1000,Assurance responsabilité civile
4522,813034,26-39,male,majority,10-19y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,3,1.0,2000,Assurance standard
4523,618266,16-25,male,majority,0-9y,high school,working class,0.36240199069383455,1.0,after 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4524,605525,26-39,female,majority,0-9y,high school,working class,0.5125749545613042,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4525,14662,16-25,female,majority,0-9y,none,poverty,0.4162127670592956,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4526,86519,26-39,male,minority,10-19y,high school,poverty,0.3723248690093146,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,3,1.0,3000,Assurance tous risques
4527,396921,65+,female,majority,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4528,453940,16-25,male,majority,0-9y,none,poverty,0.3768178228435793,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4529,562647,40-64,female,majority,20-29y,university,upper class,0.6536281126746596,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,1,0,1,0.0,3000,Assurance tous risques
4530,972309,40-64,female,majority,0-9y,university,upper class,0.6602273781790129,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4531,511444,16-25,male,majority,0-9y,none,poverty,0.36586109980463216,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4532,936592,65+,female,majority,30y+,university,upper class,0.5486902877324284,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,8,1,3,0.0,3000,Assurance tous risques
4533,598794,65+,male,majority,20-29y,university,upper class,0.5652583172558898,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,1,6,0.0,2000,Assurance standard
4534,819023,26-39,female,majority,10-19y,high school,upper class,0.6074893477679281,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,2,0,2,0.0,3000,Assurance tous risques
4535,626387,40-64,female,majority,20-29y,none,working class,0.4152228755621419,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4536,247809,40-64,male,majority,20-29y,university,upper class,0.4279715507148589,0.0,before 2015,1.0,0.0,92101,14000.0,sedan,5,1,1,0.0,3000,Assurance tous risques
4537,319749,40-64,male,majority,0-9y,high school,upper class,0.5453406994508277,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4538,893506,65+,female,minority,30y+,university,upper class,0.5714023734738001,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,3,1,1,0.0,2000,Assurance standard
4539,550968,16-25,male,majority,0-9y,university,middle class,0.7003260679630406,1.0,before 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4540,395478,16-25,male,majority,0-9y,none,poverty,0.41157185116211226,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4541,182758,16-25,male,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4542,952775,40-64,male,majority,20-29y,high school,middle class,0.463855482996792,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,1,2,0.0,2000,Assurance standard
4543,413424,40-64,female,majority,10-19y,university,upper class,,1.0,after 2015,1.0,1.0,32765,4000.0,sedan,2,0,0,0.0,1000,Assurance responsabilité civile
4544,688393,65+,female,majority,30y+,none,middle class,0.5029451790704568,0.0,after 2015,1.0,1.0,10238,,sedan,4,0,3,0.0,3000,Assurance tous risques
4545,690238,16-25,female,majority,0-9y,none,poverty,0.4542164593661432,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4546,743166,40-64,male,majority,20-29y,university,upper class,0.644447075341619,1.0,after 2015,1.0,1.0,92101,13000.0,sedan,1,0,0,0.0,1000,Assurance responsabilité civile
4547,355019,26-39,male,majority,10-19y,university,upper class,0.5954371784751078,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,3,1,2,0.0,2000,Assurance standard
4548,43317,16-25,female,majority,0-9y,high school,poverty,0.4204690769573473,0.0,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4549,263946,16-25,female,majority,0-9y,university,working class,0.461407191078389,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4550,617394,26-39,female,majority,0-9y,high school,working class,0.5544887300796564,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4551,778715,26-39,female,majority,10-19y,high school,working class,0.45863464901810297,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
4552,224416,26-39,female,majority,10-19y,high school,upper class,0.9158831831488206,1.0,after 2015,0.0,0.0,32765,8000.0,sedan,1,0,0,0.0,1500,Assurance responsabilité civile
4553,471644,40-64,female,minority,20-29y,high school,middle class,0.4980701350202885,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,2,2,0.0,3000,Assurance tous risques
4554,461980,40-64,male,majority,10-19y,none,upper class,0.5425334710175437,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,1,0,3,0.0,2000,Assurance standard
4555,187312,26-39,male,majority,10-19y,none,middle class,0.38235780602847214,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,5,1,2,1.0,3000,Assurance tous risques
4556,292609,65+,female,majority,10-19y,university,upper class,0.6603027887946995,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4557,114198,16-25,female,majority,0-9y,high school,poverty,0.3717103885775602,0.0,after 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4558,615012,65+,male,majority,10-19y,high school,working class,0.477054017561411,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,2,0.0,3000,Assurance tous risques
4559,68672,40-64,female,majority,20-29y,university,middle class,0.4364309323734987,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,5,1,1,0.0,2000,Assurance standard
4560,687969,26-39,female,majority,10-19y,none,working class,0.4607490448966651,0.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,2,1.0,2000,Assurance standard
4561,729416,40-64,female,majority,10-19y,high school,working class,0.5066082176197472,0.0,before 2015,1.0,1.0,10238,,sports car,1,0,0,0.0,1000,Assurance responsabilité civile
4562,208802,26-39,male,majority,10-19y,none,poverty,0.5302377246883134,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,1,1.0,2000,Assurance standard
4563,947931,26-39,female,majority,10-19y,high school,middle class,0.3652866241614818,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,2,1,0.0,3000,Assurance tous risques
4564,24832,65+,male,majority,10-19y,university,upper class,0.512299236712214,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,3,0,2,0.0,3000,Assurance tous risques
4565,403549,40-64,female,minority,10-19y,university,middle class,0.7061275331201278,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,1,1,0,0.0,2500,Assurance standard
4566,617979,40-64,male,majority,20-29y,none,working class,0.44691200607567994,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,2,0,1,0.0,2000,Assurance standard
4567,113536,40-64,female,majority,20-29y,high school,working class,0.5013521608604269,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4568,876900,40-64,male,majority,0-9y,university,upper class,0.572233119572234,0.0,after 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4569,830071,16-25,male,majority,0-9y,none,working class,0.24432883237832834,1.0,before 2015,0.0,1.0,32765,14000.0,sports car,0,0,0,1.0,1500,Assurance responsabilité civile
4570,735160,65+,male,majority,0-9y,university,upper class,0.6482954425862152,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4571,882271,40-64,male,majority,20-29y,none,poverty,0.40025058750398695,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,0,0.0,3000,Assurance tous risques
4572,72781,65+,male,majority,30y+,university,upper class,0.6639085673279531,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,5,1,3,0.0,3000,Assurance tous risques
4573,488662,26-39,female,majority,10-19y,none,middle class,0.6387437905815525,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,1,0.0,2000,Assurance standard
4574,810101,16-25,male,majority,0-9y,none,poverty,0.3648212045675012,0.0,before 2015,1.0,0.0,32765,11000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4575,822206,26-39,female,majority,10-19y,none,poverty,,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,1,0,3,0.0,2000,Assurance standard
4576,917480,26-39,male,majority,10-19y,high school,upper class,0.5386000312163111,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,2,0.0,3000,Assurance tous risques
4577,592029,16-25,female,majority,0-9y,high school,middle class,0.6303596053783685,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4578,731733,40-64,female,minority,20-29y,none,poverty,0.3170848157196212,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,1,0.0,2000,Assurance standard
4579,74109,65+,female,majority,30y+,high school,upper class,0.7325167189145091,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,1,1,0.0,2000,Assurance standard
4580,36193,26-39,female,majority,10-19y,high school,working class,,1.0,before 2015,1.0,1.0,21217,11000.0,sedan,5,1,0,1.0,3000,Assurance tous risques
4581,925147,40-64,male,minority,10-19y,none,upper class,0.5165137726504382,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,1,0,0,1.0,1000,Assurance responsabilité civile
4582,292767,65+,female,majority,30y+,high school,upper class,0.5474226018840016,0.0,after 2015,0.0,1.0,10238,9000.0,sedan,3,0,0,0.0,1500,Assurance responsabilité civile
4583,186642,40-64,male,majority,10-19y,university,upper class,0.5532878649453684,1.0,before 2015,1.0,1.0,32765,,sedan,5,1,0,1.0,3000,Assurance tous risques
4584,955052,65+,female,majority,30y+,university,upper class,0.7040167848993909,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,8,3,2,0.0,3000,Assurance tous risques
4585,400990,26-39,male,majority,0-9y,none,poverty,0.3436194334626074,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4586,407624,65+,female,majority,30y+,university,upper class,0.4623741269626041,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,4,1,0,0.0,3000,Assurance tous risques
4587,379938,26-39,male,majority,10-19y,university,middle class,0.3046446613416892,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,1,2,0.0,2000,Assurance standard
4588,442998,65+,male,majority,10-19y,university,upper class,0.5177198597638372,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0,2000,Assurance standard
4589,294092,40-64,male,majority,10-19y,university,working class,0.33798215710961405,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,2,1.0,2000,Assurance standard
4590,846902,40-64,male,minority,20-29y,high school,upper class,0.5012016464960637,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,3,0,7,0.0,3000,Assurance tous risques
4591,796578,16-25,female,minority,0-9y,high school,poverty,0.3328405916686445,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4592,739850,40-64,female,majority,20-29y,none,working class,0.2004533927670908,1.0,before 2015,1.0,1.0,92101,13000.0,sedan,1,0,3,0.0,3000,Assurance tous risques
4593,302157,65+,male,minority,0-9y,university,upper class,0.4636819987592986,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4594,66987,16-25,male,minority,0-9y,high school,poverty,0.3361296916996169,0.0,before 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1.0,1500,Assurance responsabilité civile
4595,260648,40-64,female,majority,20-29y,high school,middle class,0.5896264136610501,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,0,0,0.0,1500,Assurance responsabilité civile
4596,446910,26-39,female,majority,10-19y,none,working class,0.4687956515558582,1.0,after 2015,0.0,1.0,10238,,sedan,3,0,3,0.0,2000,Assurance standard
4597,833863,26-39,female,majority,10-19y,high school,working class,0.21086890547545928,0.0,before 2015,0.0,1.0,32765,,sedan,1,0,2,0.0,2000,Assurance standard
4598,288172,65+,female,majority,10-19y,high school,upper class,0.5111929995274689,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0,3000,Assurance tous risques
4599,694623,65+,female,majority,30y+,university,upper class,0.5536498715309797,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,2,0.0,3000,Assurance tous risques
4600,27524,26-39,male,majority,10-19y,high school,middle class,,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,1,0,1,1.0,2000,Assurance standard
4601,705310,40-64,male,minority,0-9y,none,middle class,0.385141018106485,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0,1000,Assurance responsabilité civile
4602,505241,26-39,male,majority,0-9y,none,poverty,0.28499971219146497,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4603,952401,26-39,female,majority,10-19y,high school,poverty,0.39796186610280815,0.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,2,1.0,3000,Assurance tous risques
4604,830337,26-39,female,majority,10-19y,high school,upper class,0.715479376690354,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,0,3,0.0,2000,Assurance standard
4605,705565,65+,female,majority,30y+,university,upper class,0.6512214569817708,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,4,1,1,0.0,3000,Assurance tous risques
4606,703002,16-25,male,majority,0-9y,university,upper class,,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4607,77589,65+,female,majority,30y+,university,upper class,0.6344631340760569,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,1,0,0.0,2500,Assurance standard
4608,777879,26-39,female,majority,10-19y,high school,middle class,0.6251524522713268,0.0,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,0,0.0,1000,Assurance responsabilité civile
4609,749577,65+,male,majority,0-9y,university,upper class,0.7175269462003973,0.0,after 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1.0,1500,Assurance responsabilité civile
4610,974103,40-64,female,majority,10-19y,none,upper class,0.6326816478087667,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,1,2,0.0,3000,Assurance tous risques
4611,93333,40-64,female,majority,10-19y,high school,upper class,0.6027829997778529,1.0,after 2015,1.0,1.0,32765,7000.0,sports car,4,0,0,0.0,1000,Assurance responsabilité civile
4612,530628,65+,male,majority,30y+,university,upper class,,1.0,after 2015,0.0,1.0,10238,8000.0,sedan,6,1,5,0.0,2000,Assurance standard
4613,183441,40-64,male,majority,20-29y,university,upper class,0.5773259298186989,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,2,0,5,0.0,2000,Assurance standard
4614,13561,40-64,male,majority,20-29y,university,upper class,0.6472514091979392,1.0,after 2015,1.0,1.0,92101,,sedan,2,1,0,0.0,3000,Assurance tous risques
4615,545673,65+,male,majority,30y+,university,upper class,0.6167916312739175,1.0,after 2015,0.0,1.0,32765,14000.0,sedan,10,2,3,0.0,2000,Assurance standard
4616,854068,65+,female,majority,30y+,university,upper class,0.8200196878140237,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,1,1,1,0.0,3000,Assurance tous risques
4617,964168,26-39,female,majority,10-19y,university,middle class,0.562390088556753,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,0.0,2000,Assurance standard
4618,6167,26-39,male,majority,10-19y,high school,upper class,0.5127623848904239,1.0,after 2015,1.0,1.0,10238,7000.0,sports car,3,1,6,0.0,3000,Assurance tous risques
4619,348690,65+,female,majority,30y+,high school,upper class,,1.0,after 2015,1.0,1.0,92101,6000.0,sedan,3,3,2,0.0,3000,Assurance tous risques
4620,569821,26-39,male,majority,10-19y,university,upper class,0.6385326675776967,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,2,0.0,2000,Assurance standard
4621,980948,16-25,female,majority,0-9y,university,middle class,0.5446819795280333,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
4622,667580,26-39,female,majority,10-19y,high school,working class,0.44745344755550537,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,1,1,0.0,2000,Assurance standard
4623,375844,16-25,male,majority,0-9y,high school,middle class,0.6095981129999479,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4624,492558,65+,male,majority,0-9y,university,upper class,0.5987105265088776,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4625,168698,26-39,male,minority,10-19y,university,middle class,0.5198664943388236,0.0,before 2015,1.0,1.0,92101,11000.0,sedan,1,0,1,1.0,3000,Assurance tous risques
4626,236909,16-25,male,majority,0-9y,high school,working class,0.32256949417888964,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4627,194761,40-64,female,majority,20-29y,high school,middle class,,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,1,0,0.0,2500,Assurance standard
4628,935327,65+,male,majority,10-19y,high school,upper class,0.4784375832901694,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,0.0,3000,Assurance tous risques
4629,937359,65+,male,majority,20-29y,university,upper class,0.4585831321444608,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,4,0,2,0.0,3000,Assurance tous risques
4630,296497,40-64,male,majority,10-19y,university,upper class,0.6608672323543052,1.0,after 2015,1.0,1.0,21217,10000.0,sedan,1,0,1,1.0,3000,Assurance tous risques
4631,673813,65+,female,majority,10-19y,high school,upper class,0.4549700561261504,1.0,after 2015,1.0,1.0,10238,5000.0,sedan,0,1,0,0.0,3000,Assurance tous risques
4632,472301,40-64,female,majority,20-29y,high school,middle class,0.5350647203236554,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,4,0.0,3000,Assurance tous risques
4633,367639,65+,male,majority,30y+,high school,middle class,0.5330511243895587,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,6,0.0,2000,Assurance standard
4634,786100,26-39,female,majority,10-19y,high school,middle class,0.5866044035645778,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0.0,3000,Assurance tous risques
4635,168937,16-25,female,majority,0-9y,high school,upper class,0.6621970815237619,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0,1500,Assurance responsabilité civile
4636,287710,65+,male,majority,10-19y,university,upper class,0.5520767973926749,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,1.0,2000,Assurance standard
4637,800498,65+,male,majority,30y+,university,upper class,0.5843478180715549,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,5,0.0,3000,Assurance tous risques
4638,378620,16-25,male,majority,0-9y,high school,poverty,0.3919416002202052,0.0,before 2015,0.0,0.0,32765,,sports car,0,0,0,1.0,1500,Assurance responsabilité civile
4639,889867,40-64,male,minority,0-9y,none,middle class,0.6328643879795967,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4640,634937,40-64,male,majority,0-9y,university,upper class,0.6441433294943851,1.0,before 2015,1.0,1.0,92101,7000.0,sedan,0,0,0,1.0,1000,Assurance responsabilité civile
4641,705744,16-25,female,majority,0-9y,high school,poverty,0.3719044158733219,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,1500,Assurance responsabilité civile
